author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,tweet
1.49933E+18,2023-04-27 15:33:32+00:00, ,1.65161E+18,en,0,0,0,139,"RT @LvivJournal: If not stopped, Wagner will become the world's most dangerous and powerful terrorist organization. It already makes millio…"
1.63576E+18,2023-04-27 15:33:09+00:00, ,1.65161E+18,en,0,0,0,139,"RT @LvivJournal: If not stopped, Wagner will become the world's most dangerous and powerful terrorist organization. It already makes millio…"
1.30667E+18,2023-04-27 15:29:26+00:00, ,1.65161E+18,en,0,0,0,139,"RT @LvivJournal: If not stopped, Wagner will become the world's most dangerous and powerful terrorist organization. It already makes millio…"
1.64964E+18,2023-04-27 15:27:41+00:00, ,1.65161E+18,en,0,0,0,139,"RT @LvivJournal: If not stopped, Wagner will become the world's most dangerous and powerful terrorist organization. It already makes millio…"
1.50668E+18,2023-04-27 15:26:17+00:00, ,1.65161E+18,en,0,0,0,139,"RT @LvivJournal: If not stopped, Wagner will become the world's most dangerous and powerful terrorist organization. It already makes millio…"
1.05797E+18,2023-04-27 15:25:26+00:00, ,1.65161E+18,und,0,0,0,7,RT @DermotNCosgrove: The Prigozhin / Wagner reach in Africa. https://t.co/8oQh7S5jwJ
1.35085E+18,2023-04-27 15:24:49+00:00, ,1.65161E+18,en,0,0,0,139,"RT @LvivJournal: If not stopped, Wagner will become the world's most dangerous and powerful terrorist organization. It already makes millio…"
1.60331E+18,2023-04-27 15:24:41+00:00, ,1.65161E+18,en,0,0,0,139,"RT @LvivJournal: If not stopped, Wagner will become the world's most dangerous and powerful terrorist organization. It already makes millio…"
1.42031E+18,2023-04-27 15:23:29+00:00, ,1.65161E+18,en,0,0,0,139,"RT @LvivJournal: If not stopped, Wagner will become the world's most dangerous and powerful terrorist organization. It already makes millio…"
1.17585E+18,2023-04-27 15:23:05+00:00, ,1.65161E+18,en,0,0,0,139,"RT @LvivJournal: If not stopped, Wagner will become the world's most dangerous and powerful terrorist organization. It already makes millio…"
9.65385E+17,2023-04-27 15:22:00+00:00, ,1.65161E+18,en,0,0,0,139,"RT @LvivJournal: If not stopped, Wagner will become the world's most dangerous and powerful terrorist organization. It already makes millio…"
1.56862E+18,2023-04-28 23:57:22+00:00, ,1.6521E+18,en,1,0,0,0,"@TuhinislamZa @OmnipresentTaco @apmassaro3 Once the ruzzians and Wagner will be in South Africa, there's going to be enough fires for you to watch."
1.37307E+18,2023-04-28 23:50:46+00:00, ,1.6521E+18,en,0,0,0,1,RT @HornAnarchists: Eritrea is maybe the North Korea of Africa for Eritreans (it is probably worse) but for African leaders it is simply a…
7.4245E+17,2023-04-28 23:49:11+00:00, ,1.6521E+18,es,0,0,0,86,RT @Desdemona_jna: Un actor q opera de forma encubierta y  responde a los intereses de Moscú en Africa: el Grupo Wagner. Un entramado de em…
847322221,2023-04-28 23:46:35+00:00, ,1.6521E+18,es,0,0,0,27,"RT @JavierJordanE: Actividades de la red de Prigozhin (incluyendo el grupo Wagner) con fines económicos particulares y, adicionalmente, com…"
1.22754E+18,2023-04-28 23:45:21+00:00, ,1.6521E+18,en,2,0,2,1,Eritrea is maybe the North Korea of Africa for Eritreans (it is probably worse) but for African leaders it is simply a mercenary Wagner group with nation-state flavor whom they can call upon it to use it in their domestic power struggle. https://t.co/huaWREUfsL
360214917,2023-04-28 23:35:01+00:00, ,1.65209E+18,en,4,0,1,0,"“A July 2022 CNN investigation exposed deepening ties between Moscow and Sudan’s military leadership, who granted Russia access to the east African country’s gold riches in exchange for military and political support” https://t.co/Of6SUO9CSC"
1.54263E+18,2023-04-28 23:34:10+00:00, ,1.65209E+18,en,1,0,1,0,"@secretsqrl123 I suspect that the end of Wagner in Ukraine  isn't going to have any major effect on their dirty ""work"" for Putin in Africa though - or have I missed something?"
1.61916E+18,2023-04-28 23:27:30+00:00, ,1.65209E+18,en,0,0,0,0,@Maks_NAFO_FELLA He's trying to end his association with a terrorist organization.   He's full of shit.  Wagner is wreaking havoc in Africa.
7056592,2023-04-28 23:22:09+00:00, ,1.65209E+18,zxx,0,0,1,0,https://t.co/hkPkok7OE6
1.50866E+18,2023-04-28 23:19:06+00:00, ,1.65209E+18,en,0,0,1,0,"@ShaneGreenhough @OstholtRalf @beastcoaster91 @Aleksus1w @TeslaAndDoge @LibertyCappy Maybe you are reading russian propaganda?
Democracy is not perfect, but it is better than a greedy, blood thirsty dictator throwing his people into a meat grinder for his own personal gain.
Is South Africa bringing wagner and fsb in?"
127992278,2023-04-28 23:18:40+00:00, ,1.65209E+18,es,0,0,0,17,"RT @nachomdeo: Además, que sus poderosas fuentes de financiamiento como es el caso de la milicia de Gazprom, los contratos gubernamentales…"
246355378,2023-04-28 23:12:18+00:00, ,1.65209E+18,en,0,0,0,0,"(Reuters) - Russia's private Wagner militia, which is leading the assault on Bakhmut in Ukraine and has been active in Africa, could soon cease to exist, founder Yevgeny Prigozhin said in video remarks to a blogger that were released on Friday.

https://t.co/JQKNHjQ3AL"
996186920,2023-04-28 22:59:54+00:00, ,1.65209E+18,es,0,0,0,0,Estados Unidos quiere asesinar a los comandantes de Wagner que operan en África https://t.co/5IFu258EHe
8.2334E+17,2023-04-28 22:57:55+00:00, ,1.65208E+18,en,9,0,0,0,"@secretsqrl123 Unfortunately ""Wagner"" won't cease to exist; it has operations all over Africa &amp; the Middle East.  It may, however, cease to be a functioning unit in the Bakhmut theatre."
1.56851E+18,2023-04-28 22:54:57+00:00, ,1.65208E+18,en,1,0,1,0,"@TheTwittVerse @MightiJamie Yeah, Russia has focused a lot on disinformation in Africa because it's not working in west anymore.
https://t.co/MxfahEKQuz
Can give some examples of what Wagner have been doing in Africa recently, which ironically nobody in seems to care about. It's ""evil west"". No wonder..."
1.31393E+18,2023-04-28 22:50:48+00:00, ,1.65208E+18,es,0,0,0,27,"RT @JavierJordanE: Actividades de la red de Prigozhin (incluyendo el grupo Wagner) con fines económicos particulares y, adicionalmente, com…"
1.4987E+18,2023-04-28 22:49:12+00:00, ,1.65208E+18,en,0,0,0,18,"RT @myrodovh: @MightiJamie Sudan invaded Sudan. 
But do you know what it is?

This is the Russian army (Wagner) serving dictators in Africa…"
1.52336E+18,2023-04-28 22:45:29+00:00, ,1.65208E+18,en,0,0,0,7,"RT @euobs: Russia is gaining power in the Central African Republic (#CAR) as the EU pulls out, amid similar developments in neighbouring #S…"
7.46371E+17,2023-04-28 22:42:03+00:00, ,1.65208E+18,en,0,0,0,18,"RT @myrodovh: @MightiJamie Sudan invaded Sudan. 
But do you know what it is?

This is the Russian army (Wagner) serving dictators in Africa…"
9.27378E+17,2023-04-28 22:36:19+00:00, ,1.65208E+18,es,0,0,0,17,"RT @nachomdeo: Además, que sus poderosas fuentes de financiamiento como es el caso de la milicia de Gazprom, los contratos gubernamentales…"
1.01582E+18,2023-04-28 22:36:12+00:00, ,1.65208E+18,en,0,0,0,0,@MpeseProud Putin is a white suprecists that operates a nazi army (wagner) that kills innocent people across africa and started a new war in sudan a few days ago. and forces colonized people under russia to fight for russians
7.3434E+17,2023-04-28 22:34:25+00:00, ,1.65208E+18,es,0,0,0,27,"RT @JavierJordanE: Actividades de la red de Prigozhin (incluyendo el grupo Wagner) con fines económicos particulares y, adicionalmente, com…"
3630582915,2023-04-28 22:27:35+00:00, ,1.65208E+18,es,0,0,0,17,"RT @nachomdeo: Además, que sus poderosas fuentes de financiamiento como es el caso de la milicia de Gazprom, los contratos gubernamentales…"
9.35161E+17,2023-04-28 22:21:59+00:00, ,1.65208E+18,en,0,0,0,66,"RT @Oded121351: #Libya- so, the #US destroyed the #Russia|n Wagner (in)famous Il-18 in al-Khadim Airbase in late January 

https://t.co/RQR…"
257928924,2023-04-28 22:18:56+00:00, ,1.65207E+18,en,0,0,0,0,"Interesting Congressional Research Service report on Wagner in Africa. Interesting that Wagner benefits from anti-French sentiment, but are supporting the same  dodgy general as the French in Libya! #strategicautonomy @EmmanuelMacron  https://t.co/2aN3dk1csv https://t.co/NZ8eVaWRqS"
1.01634E+18,2023-04-28 22:09:48+00:00, ,1.65207E+18,en,0,0,0,10,"RT @KyleWOrton: #Russia supplying Hemedti in #Sudan with weapons, delivered through its #African colonies. Haftar in east #Libya we knew ab…"
1.57812E+18,2023-04-28 22:05:20+00:00, ,1.65207E+18,en,0,0,0,0,@VictorKanyense Firepower! Infrastructure development. Oil and gas shipments. Patrice Lumumba University degrees. You name it! it's them or the Chinese. You don't like the Europeans or trust the Americans. Wagner needs recruits for Africa.
1.59221E+18,2023-04-28 22:02:11+00:00, ,1.65207E+18,en,0,0,0,0,"@VictorKanyense How can even a single thinking person support what Russia is doing? But there are many of them. Those who, by their actions, help the Russians kill people. Everywhere, in Ukraine, in Syria, in Africa (after all, Wagner PWC grown on mass murders precisely in Africa)"
1.29039E+18,2023-04-28 21:55:42+00:00, ,1.65207E+18,en,0,0,0,0,"So u can com in few months nd blame d west again for meddling in Africa affairs nd been here for their resources and the been d cause of d war
I thought we Africans are now pro-russia and China why not ask dem for help
Wagner has a base in Sudan seek for their help why West 🤡🤡 https://t.co/KpxFlTnl5w"
320117368,2023-04-28 21:54:43+00:00, ,1.65207E+18,es,0,0,0,27,"RT @JavierJordanE: Actividades de la red de Prigozhin (incluyendo el grupo Wagner) con fines económicos particulares y, adicionalmente, com…"
1.29039E+18,2023-04-28 21:53:27+00:00, ,1.65207E+18,en,0,0,0,0,"@MightiJamie So you can come in few months and blame the west again for meddling in Africa affairs and been here for their resources and the cause of the war
I thought you Africans are pro-russia and China why not ask them for help
Wagner has a base in Sudan seek for their help why West 🤡🤡"
118637301,2023-04-28 21:52:17+00:00, ,1.65207E+18,en,0,0,0,0,@secretsqrl123 Wagner is active in Syria they are currently in Africa   Using convicts as cannon fodder is so Russian
572553669,2023-04-28 21:51:13+00:00, ,1.65207E+18,fr,0,0,0,26,"RT @geopolitis: Comment ne pas voir la main de moscou derrière cette attristante nouvelle?
Soudan&gt; wagner&gt; russie ...
Le pillage de l'Afriq…"
262425295,2023-04-28 21:49:29+00:00, ,1.65207E+18,es,0,0,0,17,"RT @nachomdeo: Cuando Rajaonarimampianina (¡Sí, es un apellido larguísimo!) perdió las elecciones en 2018, Wagner mantuvo sus operaciones c…"
1.2218E+18,2023-04-28 21:47:55+00:00, ,1.65207E+18,en,0,0,0,0,"@GerardAraud To that, we know that « Wagner » is behind this war.  It also shows a problem with countries that were neutral in the UN vote against the Russian Ukraine invasion.  Most of these countries explained that Africa does not want to take side.  Good theory but reality is different."
262425295,2023-04-28 21:47:41+00:00, ,1.65207E+18,es,0,0,0,24,RT @nachomdeo: En realidad Patriot existe desde 2018 y era usada como alternativa a Wagner en los despliegues rusos en África. La rivalidad…
1.62417E+18,2023-04-28 21:44:32+00:00, ,1.65207E+18,en,2,0,0,2,"@Gerashchenko_en If I could be convinced that Wagner's mercenaries have been withdrawn from the Middle East and Africa, I might to begin to believe this. But Wagner is full on in Sudan today.  So no."
3630582915,2023-04-28 21:39:59+00:00, ,1.65207E+18,es,0,0,0,17,"RT @nachomdeo: Cuando Rajaonarimampianina (¡Sí, es un apellido larguísimo!) perdió las elecciones en 2018, Wagner mantuvo sus operaciones c…"
7287152,2023-04-28 21:35:47+00:00, ,1.65206E+18,en,1,0,1,0,"@BlindmansHope @Gerashchenko_en Most definitely not, their mines in Africa generate vast amounts of tax free revenue from CAR, Mail, Sudan and other locations.

https://t.co/jLvjXEp5Ff"
3630582915,2023-04-28 21:34:07+00:00, ,1.65206E+18,es,0,0,0,24,RT @nachomdeo: En realidad Patriot existe desde 2018 y era usada como alternativa a Wagner en los despliegues rusos en África. La rivalidad…
1.25869E+18,2023-04-28 21:32:31+00:00, ,1.65206E+18,it,4,0,1,1,"In Sudan,il gruppo paramilitare russo,Wagner ha inviato missili ed altre armi ai combattenti ribelli delle Forze rapide di supporto.Lo scrive la testata investigativa Africa Intelligence,citando fonti di 007 francesi e statunitensi. https://t.co/YVO26Oc3OV"
1.0106E+18,2023-04-28 21:31:21+00:00, ,1.65206E+18,fr,0,0,0,26,"RT @geopolitis: Comment ne pas voir la main de moscou derrière cette attristante nouvelle?
Soudan&gt; wagner&gt; russie ...
Le pillage de l'Afriq…"
1.5726E+18,2023-04-28 21:31:05+00:00, ,1.65206E+18,en,0,0,0,0,"@Andy03056154127 @Chifundokadula1 @MightiJamie At least dont lie, Russian troll. 
The Wagner psychopaths are doing Russia's dirty work in Africa."
268466245,2023-04-28 21:28:02+00:00, ,1.65206E+18,en,0,0,0,10,"RT @KyleWOrton: #Russia supplying Hemedti in #Sudan with weapons, delivered through its #African colonies. Haftar in east #Libya we knew ab…"
2488910365,2023-04-28 21:26:36+00:00, ,1.65206E+18,en,0,0,0,10,"RT @KyleWOrton: #Russia supplying Hemedti in #Sudan with weapons, delivered through its #African colonies. Haftar in east #Libya we knew ab…"
272919314,2023-04-28 21:25:37+00:00, ,1.65206E+18,en,0,0,0,0,"@MightiJamie Have you heard about Wagner group in Africa? It's russian, you know"
18570470,2023-04-28 21:23:55+00:00, ,1.65206E+18,en,0,0,0,10,"RT @KyleWOrton: #Russia supplying Hemedti in #Sudan with weapons, delivered through its #African colonies. Haftar in east #Libya we knew ab…"
7.54511E+17,2023-04-28 21:20:32+00:00, ,1.65206E+18,en,0,0,0,10,"RT @KyleWOrton: #Russia supplying Hemedti in #Sudan with weapons, delivered through its #African colonies. Haftar in east #Libya we knew ab…"
1.49779E+18,2023-04-28 21:20:14+00:00, ,1.65206E+18,en,0,0,0,10,"RT @KyleWOrton: #Russia supplying Hemedti in #Sudan with weapons, delivered through its #African colonies. Haftar in east #Libya we knew ab…"
1.42886E+18,2023-04-28 21:19:59+00:00, ,1.65206E+18,en,0,0,0,10,"RT @KyleWOrton: #Russia supplying Hemedti in #Sudan with weapons, delivered through its #African colonies. Haftar in east #Libya we knew ab…"
544732668,2023-04-28 21:18:58+00:00, ,1.65206E+18,en,9,2,0,10,"#Russia supplying Hemedti in #Sudan with weapons, delivered through its #African colonies. Haftar in east #Libya we knew about, and, as was inevitable, turns out the #Central_African_Republic, too. https://t.co/JHdsH9yTph"
309450348,2023-04-28 21:12:41+00:00, ,1.65206E+18,en,4,0,0,1,Wagner PMC in Africa https://t.co/9tLiTr3cbJ
1.32774E+18,2023-04-28 21:12:09+00:00, ,1.65206E+18,en,0,0,0,13,"RT @HerryNapit: Medvedev: Russia and China vetoed lifesaving aid for millions of Syrians after Russian Army bombed Syria. 

Putin, Prigozhn…"
34792486,2023-04-28 21:11:34+00:00, ,1.65206E+18,en,12,0,1,4,"""Russia's colonization of Africa is fueled by the milita group Wagner, which is committing atrocities, such as rape, in several African nations, including CAR and Mali."" 
- @gaslitnation"
16332811,2023-04-28 21:04:21+00:00, ,1.65206E+18,en,0,0,0,9,"RT @GreyDynamics: Episode 31: Russian Private Military Contractors in Ukraine with Alec Bertina  

#Africa #PMC #Russia #SpecialForces #Ukr…"
453873018,2023-04-28 20:59:26+00:00, ,1.65205E+18,en,0,0,1,0,"@Gerashchenko_en @5nowFake @mfa_russia @security Whilst Russian Mercenary’s Wagner Group infiltrate Africa, Sudan, Mali, South Africa. The Wagner Group is making its presence felt in the poorest regions designed to cause unrest and division."
2579681219,2023-04-28 20:59:11+00:00, ,1.65205E+18,es,0,0,0,8,RT @EsteparioTotal: Esto sobre las actividades de Wagner en África. https://t.co/iQyHEhvRsD
149534625,2023-04-28 20:57:17+00:00, ,1.65205E+18,qme,1,0,0,0,@mattgaetz https://t.co/VaNfEn12pl
149534625,2023-04-28 20:57:06+00:00, ,1.65205E+18,qme,1,0,1,1,@RepThomasMassie @RepMattGaetz https://t.co/VaNfEn12pl
1.41063E+18,2023-04-28 20:56:53+00:00, ,1.65205E+18,en,0,0,0,68,"RT @atanessi: A short explainer on Wagner in Sudan: yes, it acts as a de-facto colonial force, mining gold and entering deals with powerful…"
362084030,2023-04-28 20:56:29+00:00, ,1.65205E+18,en,0,0,0,2,"RT @mckeonmk: Wagner Group surges in Africa as U.S. influence fades, leak reveals. ACTUAL CRIMINALS AS MERCENARIES. MAKES ERIK PRINCE’S BLA…"
1.56668E+18,2023-04-28 20:55:48+00:00, ,1.65205E+18,en,0,0,0,0,"@EmbassyofRussia @mfa_russia @RusConsCapetown @CapeTimesSA @SABCNews @TheDiplOmats_ @diplomatic_the @IOL @AfriNewsAgency @DIRCO_ZA @PresidencyZA You missed a page...
https://t.co/iwLwEmx2oj

The whole world can see what you're doing."
34906311,2023-04-28 20:44:14+00:00, ,1.65205E+18,en,4,0,0,0,"@Gerashchenko_en Wagner's presence in Ukraine might end, but it's still in Africa, in Syria."
8.93927E+17,2023-04-28 20:42:55+00:00, ,1.65205E+18,en,0,0,0,7,"RT @RonPaulInstitut: Wagner in Africa: Everywhere, All At Once.
https://t.co/7AbdGm3k7Q https://t.co/YPqxhdv5Te"
1.52808E+18,2023-04-28 20:33:46+00:00, ,1.65205E+18,en,0,0,0,0,@Maks_NAFO_FELLA Wagner is very active in many places in Africa.  This is pure BS from Prigozhin.
192582415,2023-04-28 20:33:42+00:00, ,1.65205E+18,en,1,0,0,0,@mcaliente21 @SecBlinken He's full of it. AS most times. Wagner is his crown jewel. Taking over Africa one country at a time.
1.36837E+18,2023-04-28 20:32:53+00:00, ,1.65205E+18,en,0,0,0,139,"RT @LvivJournal: If not stopped, Wagner will become the world's most dangerous and powerful terrorist organization. It already makes millio…"
740623508,2023-04-28 20:30:32+00:00, ,1.65205E+18,en,0,0,0,0,@mattgaetz @Firebrand_Pod Yes. I'm interested in why you think US troops shouldn't be in Africa when the leaked Pentagon documents show Putin's private army the Wagner group are all over Africa supporting dictators with anti-US sentiment?
1.6208E+18,2023-04-28 20:29:41+00:00, ,1.65205E+18,en,5,0,0,0,"@albafella1 its all BS to distract us ,, Wagner is too big to fail especially the operations in Africa is vital for RuZZia.
Don't believe a word this former convict (rooster) and sausage salesman says"
1.6461E+18,2023-04-28 20:25:30+00:00, ,1.65205E+18,en,0,0,1,0,"@MilaMorino @MightiJamie The imperialists invaded Africa!
USA, France, China, Russia, Egypt (it expands) ... world capital, large Transnational Corporation (TNC).
Oh! You don't like Russians? - Putin invaded Africa! (there is his ""Wagner"") (as well as the American military ... 🤭). GO!"
9.27938E+17,2023-04-28 20:20:14+00:00, ,1.65205E+18,en,0,0,0,17,RT @_hudsonc: US and French intel believe that Hemedti getting weapons from Wagner through CAR. People says Wagner foothold in CAR innocuou…
16174163,2023-04-28 20:18:00+00:00, ,1.65204E+18,en,0,0,0,17,"RT @SonjaEnde: My latest article: In various Western TV programs or news outlets, they leave no stone unturned about the Wagner group. http…"
1.53053E+18,2023-04-28 20:15:01+00:00, ,1.65204E+18,en,0,0,0,3,"RT @MLevassor: @Gerashchenko_en @mfa_russia @security The only thing I want to hear today is that ruzzia is banished from the nations, that…"
2159077496,2023-04-28 20:10:35+00:00, ,1.65204E+18,en,0,0,0,0,Wagner suspected of backing Hemeti from CAR https://t.co/Y2mDHtangr
7.99337E+17,2023-04-28 20:10:34+00:00, ,1.65204E+18,en,0,0,0,0,"Are you fucking kidding me @microsoft?
@BillGates
You support murder , rape, genocide/ethnocide?
Fuckers. Bet you must enjoy it
Take a close look in this picture from the latest attack in Uman
DO IT FUCKERS!
CUM GOBBLERS 
WHY DONT YALL FUND A WAGNER PMC MINE IN AFRICA TOO!
DOUCHE https://t.co/5mTB4NWAya https://t.co/0NxJTBM77Q"
1.57516E+18,2023-04-28 20:10:13+00:00, ,1.65204E+18,fr,0,0,0,26,"RT @geopolitis: Comment ne pas voir la main de moscou derrière cette attristante nouvelle?
Soudan&gt; wagner&gt; russie ...
Le pillage de l'Afriq…"
740623508,2023-04-28 20:08:31+00:00, ,1.65204E+18,en,0,0,0,0,"@RepThomasMassie The Wagner private military group totally agrees with your assessment. 
Putin's private army is all over Africa getting freindly with dictators that despise America so of course the US shouldn't be there.
Do not breed. 🤣"
740623508,2023-04-28 20:04:04+00:00, ,1.65204E+18,en,1,0,0,0,"@mattgaetz Nope. You're wrong. Wagner, Putin's mercenary army is all over Africa supporting dictators with anti-US tendencies. It's in the leaked Pentagon documentation."
1.50866E+18,2023-04-28 20:00:51+00:00, ,1.65204E+18,en,1,0,1,1,@Gerashchenko_en Is rebranding going to happen to escape the sanctions but continue the projects in Africa and around the world? He didn't say they would stop their activities. Just to cease to exist as Wagner group.
1.13593E+18,2023-04-28 19:54:24+00:00, ,1.65204E+18,en,0,0,0,139,"RT @LvivJournal: If not stopped, Wagner will become the world's most dangerous and powerful terrorist organization. It already makes millio…"
2978697245,2023-04-28 19:49:22+00:00, ,1.65204E+18,en,0,0,0,7,"RT @RonPaulInstitut: Wagner in Africa: Everywhere, All At Once.
https://t.co/7AbdGm3k7Q https://t.co/YPqxhdv5Te"
265885476,2023-04-28 19:47:10+00:00, ,1.65204E+18,en,0,0,0,18,"RT @myrodovh: @MightiJamie Sudan invaded Sudan. 
But do you know what it is?

This is the Russian army (Wagner) serving dictators in Africa…"
214418354,2023-04-28 19:42:32+00:00, ,1.65204E+18,en,0,0,0,54,"RT @martinplaut: The Wagner Group and Russia's role in the Sudan conflict. 
""It's so striking that anywhere there is instability or an atta…"
1.5733E+18,2023-04-28 19:40:45+00:00, ,1.65204E+18,en,0,0,0,1,RT @Kezza51454253: @tassagency_en Those friendly countries won’t be friendly for long after you lot have exploited all their natural resour…
1.64774E+18,2023-04-28 19:36:43+00:00, ,1.65203E+18,en,0,0,0,0,"@EmbassyofRussia @mfa_russia @RusConsCapetown @CapeTimesSA @SABCNews @DIRCO_ZA @PresidencyZA @IOL @AfriNewsAgency @AfricanIndy @TheDiplOmats_ YES.!!
We have absolutely never had the PMC Wagner in Africa doing any crimes what so ever.
It's all fiction and propaganda if someone tells you thag"
2771457099,2023-04-28 19:35:27+00:00, ,1.65203E+18,fr,0,0,0,26,"RT @geopolitis: Comment ne pas voir la main de moscou derrière cette attristante nouvelle?
Soudan&gt; wagner&gt; russie ...
Le pillage de l'Afriq…"
1.51136E+18,2023-04-28 19:14:51+00:00, ,1.65203E+18,en,0,0,0,4,RT @BlakesleeJerry: @pierrenarva @MightiJamie Wagner is there and Russia is arming one side in the conflict.  But that doesn't count becaus…
317650496,2023-04-28 19:12:24+00:00, ,1.65203E+18,en,1,0,1,0,@MackjackMaier Wagner did what Putin wanted it to do. Wagner was created in 2014 to pose as Ukrainian Separatists and occupy Ukraine. Used them to be the main attacking force saving whats left of the Military. They will go back to destabilizing MENA &amp; S Africa
185743772,2023-04-28 19:11:02+00:00, ,1.65203E+18,es,0,0,0,17,"RT @nachomdeo: Además, que sus poderosas fuentes de financiamiento como es el caso de la milicia de Gazprom, los contratos gubernamentales…"
262425295,2023-04-28 19:03:01+00:00, ,1.65203E+18,es,0,0,0,17,"RT @nachomdeo: Además, que sus poderosas fuentes de financiamiento como es el caso de la milicia de Gazprom, los contratos gubernamentales…"
471509844,2023-04-28 19:02:14+00:00, ,1.65203E+18,en,0,0,0,1,"RT @Abhyudaysarkar2: @MightiJamie Dear @MightiJamie , what do you want Western leaders to do? 

1. You opposed Western intervention in Liby…"
1.16321E+18,2023-04-28 19:01:49+00:00, ,1.65203E+18,en,2,0,0,0,"@itsmedanielfc @ManoolsAreCool @reshetz Yes, Wagner supplying one side. However, I think Russia supplied government arms. Then, after that, Russia/ Wagner, the friends of Africa, will move in and exploit any resources left"
1.43095E+18,2023-04-28 18:57:23+00:00, ,1.65202E+18,en,5,0,0,0,"@GeromanAT Or like Wagner in Libya? 🤔

https://t.co/vwbqiDzTzk"
1.55587E+18,2023-04-28 18:53:17+00:00, ,1.65202E+18,en,9,0,0,1,@tassagency_en Those friendly countries won’t be friendly for long after you lot have exploited all their natural resources. https://t.co/lsZz9NmIm5
1.49028E+18,2023-04-28 18:47:49+00:00, ,1.65202E+18,en,0,0,0,0,@MightiJamie 'Accurate' LMAO. Completely 'Inaccurate'. You are either totally uninformed and ignorant; or very unintelligent; or a Ruzzia disinformation proxy / bot. Do you know nothing about Ruzzian / Wagner operations in Sudan / Africa et-al; i.e. you can add hypocrite to that as well.
302870269,2023-04-28 18:43:04+00:00, ,1.65202E+18,en,0,0,0,0,"@reshetz Wagner in Africa. This stems from Russia wanting a sea port in Sudan and Russia (Wagner) backing the militia. It’s a happening all over Africa, Libya, Mali, Centrla Africa."
9.68173E+17,2023-04-28 18:42:45+00:00, ,1.65202E+18,es,0,0,0,24,RT @nachomdeo: En realidad Patriot existe desde 2018 y era usada como alternativa a Wagner en los despliegues rusos en África. La rivalidad…
164276873,2023-04-28 18:35:50+00:00, ,1.65202E+18,en,0,0,0,0,"""Russia’s involvement in Africa can be seen as opportunistic, capitalizing on western failures. Often the West has backed unstable or illegitimate governments that have fed narratives undermining their credibility on the world stage.""
https://t.co/JM127EraO1"
24736981,2023-04-28 18:34:07+00:00, ,1.65202E+18,en,1,0,0,0,"Wagner in Africa: Everywhere, All At Once. https://t.co/KEDGaCj8de https://t.co/wf2ChPMzew"
1949653592,2023-04-28 18:33:01+00:00, ,1.65202E+18,qme,0,0,0,0,@EmbassyofRussia https://t.co/eMCNDxGoeG
7.1745E+17,2023-04-28 18:30:37+00:00, ,1.65202E+18,en,0,0,0,0,"@CharlesMichel @Mo_IbrahimFdn Europe does a lot, really a lot, for Africa. Wagner is hell. Watch out."
1.59731E+18,2023-04-28 18:28:37+00:00, ,1.65202E+18,it,0,0,0,0,@antonioguterres @UN A COSA SERVE NATO E ONU SE NON È  CAPACE DI INTERVENIRE IN AFRICA CONTRO WAGNER (RUSSIAN)????????????????????????????????????????????
7.9595E+17,2023-04-28 18:27:17+00:00, ,1.65202E+18,en,14,0,1,0,"@plichta_marcel has done great work on Wagner in Africa contexts and has deep knowledge of their Sahel deployments.

@bertina_alec knows the Russian PMC sphere very well and has great knowledge of the over-changing contemporary story of Wagner in Russia and UA."
7.9595E+17,2023-04-28 18:27:16+00:00, ,1.65202E+18,en,11,0,1,0,"@JohnLechner1 has more firsthand knowledge and insight into the reality of Wagner’s activity in Africa than virtually anyone else. 

@KimberlyMarten at @BarnardCollege has authored some of the best work describing Wagner and it’s history."
1.59731E+18,2023-04-28 18:25:03+00:00, ,1.65202E+18,it,0,0,0,0,@UNReliefChief @UN @UNCERF A COSA SERVE NATO E ONU SE NON È CAPACE DI INTERVENIRE IN AFRICA CONTRO I PARAMILITARI WAGNER (RUSSIAN) ????????????????????????????????????????
1.09818E+18,2023-04-28 18:22:53+00:00, ,1.65202E+18,en,0,0,0,23,"RT @HerryNapit: Mariupol will never be a Russian victory. It will always be a symbol of Ukrainian strength. Bring Putin, Russian Army leade…"
1.55271E+18,2023-04-28 18:20:46+00:00, ,1.65202E+18,en,35,0,0,1,"@MightiJamie Dear @MightiJamie , what do you want Western leaders to do? 

1. You opposed Western intervention in Libya even though a lot of African countries including South Africa supported it.

2. You support Putin's invasion in Ukraine. Putin is doing same thing in sudan, Wagner."
9.17086E+17,2023-04-28 18:20:10+00:00, ,1.65201E+18,es,0,0,0,27,"RT @JavierJordanE: Actividades de la red de Prigozhin (incluyendo el grupo Wagner) con fines económicos particulares y, adicionalmente, com…"
1.49899E+18,2023-04-28 18:19:45+00:00, ,1.65201E+18,en,220,0,4,4,"@pierrenarva @MightiJamie Wagner is there and Russia is arming one side in the conflict.  But that doesn't count because Russia is so anti-imperialist (just ask their neighbors for confirmation) and a great ""friend"" of Africa. Meanwhile looting Sudan's gold mines."
1.26506E+18,2023-04-28 18:17:46+00:00, ,1.65201E+18,en,0,0,0,17,RT @_hudsonc: US and French intel believe that Hemedti getting weapons from Wagner through CAR. People says Wagner foothold in CAR innocuou…
